"","PAU89988T_6h","PAU89988T_24h","PATU8902_6h","PATU8902_24h","AveExpr","F","P.Value","adj.P.Val"
"MTIF3",0.209780058637224,0.0821607821277226,-0.0709852734224929,0.158879423934011,5.81084674318118,1.89015374798902,0.161718075330048,0.409885220846675
"HIP1R",-0.16060084707928,-0.181522344306072,0.164092330631627,-0.138139226439641,3.10022652068221,1.88996269711552,0.161751977988489,0.409885220846675
"BST2",-0.760047141719189,-0.569777160609725,0.391340528168326,0.399820881822414,1.4330622851917,1.8899053494008,0.161762156020153,0.409885220846675
"MED23",-0.0516927784716099,0.0685243952988328,-0.0217342329021291,0.162770391456849,4.45704846320469,1.88972986736166,0.161793304679884,0.409886576416076
"MLF1",-0.100518343311041,-0.045943972004978,0.0552632433437727,0.290274549068446,1.97346301450072,1.88918249047165,0.161890506939999,0.410055239769134
"WDR62",-0.0370665930468945,-0.0819385615249013,0.0969703412257994,-0.13440898936919,3.82210519495607,1.88872662655129,0.16197150589083,0.410173798049582
"PPM1F",-0.106980300148165,-0.0479602814211919,0.0885312334142432,-0.0731309381393599,4.47067991502292,1.88857428320054,0.161998584217357,0.410173798049582
"ZNF253",0.146909957314811,-0.0419367905287107,-0.0981232433914867,0.308717355127302,4.07440959112084,1.88833425527136,0.162041257842976,0.41020427325763
"ZMAT3",0.276804880905117,0.220525107314086,-0.0826902840515338,0.28680353576228,3.09729728346766,1.88741139983157,0.162205440089417,0.410261268507137
"POC5",-0.0242082191040618,0.0246742540021119,0.0673189118351489,0.360231793224634,4.34408684407983,1.88737579538652,0.162211777905611,0.410261268507137
"ERICH6-AS1",-0.00171177441536097,0.27817155491481,0.243951789052326,0.637043458977888,2.88176496708913,1.88733684158024,0.162218712230986,0.410261268507137
"MKNK1",0.202014335755412,0.0796168012719662,0.132933316132971,0.089629548966307,3.36027106913073,1.88725310334212,0.162233619882477,0.410261268507137
"UQCRC1",0.00499741624461603,-0.0834796478515587,0.135923188298833,-0.176404463124315,6.66613503696493,1.88714462938283,0.162252933321876,0.410261268507137
"PAK4",-0.122250031562526,-0.198734519586949,0.0809533924661627,-0.224623866151044,6.19133314662754,1.88710577990278,0.162259850941516,0.410261268507137
"C5orf30",0.153745008984989,0.157222648113978,0.0182798209524169,0.293499701879399,4.18212867060942,1.88700237985675,0.162278264098424,0.410261268507137
"ABHD16A",-0.190892734280364,-0.118896083394282,0.0703528334312087,-0.171107645468903,3.88389287700631,1.88651596140649,0.162364913797401,0.410383143909054
"STOM",0.206043786971136,0.115897069006919,-0.0356342931189566,0.0771007169875366,4.18456806702247,1.88630382849438,0.162402718177217,0.410383143909054
"MUL1",-0.0562901129797693,-0.106294010394935,-0.0160509133303215,-0.178177146365297,4.2158513917727,1.88621571308799,0.162418424047657,0.410383143909054
"KLHL13",-0.108915034796621,-0.0502341850726327,0.181075196936117,0.412010220931668,1.38821546715957,1.88517983374418,0.162603182469026,0.410696562654452
"CDC73",0.165226839148009,0.116016809723513,0.0210479549557903,0.177810909848134,5.78954743825359,1.88509102118134,0.162619033390165,0.410696562654452
"LRFN3",-0.278939138771186,-0.0562548877564428,0.0550179003811464,-0.217887983593259,1.90758431962809,1.88482260138325,0.162666949901672,0.410696562654452
"ABHD17C",0.0366377861315224,0.0511807976667473,-0.0583227272976203,0.301465474523373,5.00654417891269,1.88480220879405,0.162670590864265,0.410696562654452
"MLST8",-0.0464746352876357,-0.194427484490083,0.239894477007404,-0.0390718273869473,4.75321340645303,1.88462159545281,0.162702841970852,0.410696562654452
"FURIN",-0.0904763975870502,-0.172736212814184,0.211173403882405,-0.0975173479592621,5.40772359661954,1.88448906406152,0.162726511679877,0.410696562654452
"NRDE2",-0.281172042736177,-0.296041122573461,-0.090261528110045,-0.138636460751305,3.04881913072748,1.8837912570042,0.1628511983384,0.410913516251625
"ZNF697",-0.124825474799576,0.166441878669308,0.113362492129664,0.474265673760217,1.28526832466527,1.88366452611289,0.162873853965746,0.410913516251625
"BAG5",0.102645894903201,0.0473796315563018,-0.0413071144056802,0.115138992517434,5.5563054471888,1.88308559208168,0.162977392389094,0.410958718633969
"PLA2G12A",0.144084712850965,0.0255582123944222,-0.0116469504936276,0.172704995082957,4.20626930618852,1.88286018919713,0.163017723092582,0.410958718633969
"PIK3R2",-0.035067638285768,-0.0854373229263041,0.0432607678408399,-0.21861334837129,5.02472983973794,1.8827528243501,0.163036937313507,0.410958718633969
"USPL1",0.0360964967908952,0.0568507596876557,0.0403252322165044,0.328537994013426,4.2011349425403,1.88253929914216,0.163075157355285,0.410958718633969
"MMP14",-0.129958109381837,0.00330993760757181,0.362339349811252,0.368089937840453,3.5579807041348,1.88223586068142,0.163129487850268,0.410958718633969
"TUBGCP2",-0.0063037835402957,-0.109758763130785,0.0390397785517305,-0.166004886878395,5.27760090038293,1.88218426439033,0.163138728053101,0.410958718633969
"WWC2",0.226983444821015,0.144856208860192,0.0136773799837959,0.00753882288406071,5.0141380543019,1.88201621492434,0.163168827313861,0.410958718633969
"ENDOG",-0.40312793599839,0.042383976054063,0.30973437287679,-0.0775167316403325,3.19803379967385,1.88195394756332,0.16317998149078,0.410958718633969
"TFDP1",-0.121221237824798,-0.152529407992306,0.00926072651003196,-0.134168289934832,8.1693004250611,1.88189611122444,0.163190342648958,0.410958718633969
"USP3-AS1",0.401897829559787,0.471678018793468,0.372508024768158,0.385304502851816,1.18187727700323,1.88172657190667,0.163220718997903,0.410958718633969
"LINC01578",-0.0898478230426685,-0.0823207028359008,-0.11524786504136,0.244365552437884,5.35735472644173,1.88143662946988,0.163272681898899,0.410958718633969
"ZNF738",-0.0592784890742682,0.00377539297998089,0.0719513157061251,0.475263725860166,1.15629974331361,1.88140994748135,0.163277464674972,0.410958718633969
"DMTF1",0.140861970599805,0.190559806918122,-0.0352324644867537,0.0912700615451207,4.62410676806254,1.88133561473408,0.163290789688006,0.410958718633969
"SERPINH1",-0.146905073858469,-0.0663612290860272,-0.0704804868509745,-0.219991331487527,6.17840296520794,1.88035782290708,0.163466177964109,0.411154463287706
"WDR18",-0.250761003383725,-0.239860236872359,0.154208183969957,-0.215801609737953,3.78297906292474,1.88024736205643,0.163486004112363,0.411154463287706
"ERCC-00092",-0.222507388142529,-0.148668142074125,0.407507238078175,0.170863560953999,5.48380936526037,1.88017060721026,0.16349978201857,0.411154463287706
"RPL19",-0.152724321212091,-0.192154788216641,-0.0210802440059759,-0.320035802174871,11.8261584994163,1.87980311946592,0.163565765143764,0.411154463287706
"TOPORS-AS1",-0.688885548613209,-0.421802724966934,0.188503156561775,0.0847555181252457,2.92810201840569,1.8797950645924,0.163567211728674,0.411154463287706
"RPS7",-0.142959788216901,-0.207416684385819,-0.0237164128964658,-0.257585399158467,11.0722932910231,1.87971266856795,0.163582010115965,0.411154463287706
"SIAH2",0.132321035037092,0.0980417739520565,0.0150006899411768,0.162905068924395,4.54637948648826,1.87959933610464,0.163602367035978,0.411154463287706
"FKBP4",-0.11860481117384,-0.171219219064104,0.0132037139200589,-0.130647870388222,7.64485801953878,1.87953327586249,0.16361423410239,0.411154463287706
"CHD7",0.152081783132742,0.118136534539801,0.00978326777345817,0.0296479365631264,4.61893081590798,1.87918026532378,0.163677664452061,0.411206287384673
"LOC654342",-0.0989862280502015,-0.0452859779483254,0.320044117436675,0.216128467212494,2.05334759216727,1.87876507390833,0.163752301166712,0.411206287384673
"TMEM173",-0.234533193238802,-0.0328158930875873,0.322027239308344,0.291842446453117,2.41646520573074,1.87875160765272,0.163754722528302,0.411206287384673
"HDAC8",0.143019319390807,0.110025217591405,0.156834975145465,0.113440747104642,4.68885640079852,1.87872730215228,0.163759092986156,0.411206287384673
"ENPP5",-0.10986770607301,-0.051467284412096,0.257114874368567,0.594933352203924,0.802724553223934,1.87856423345651,0.163788418150905,0.411206287384673
"ZNF525",-0.110001126045663,-0.051090773380544,0.0557170153517528,0.418033759092911,1.14698409670616,1.87826530628592,0.163842189676301,0.411238074279879
"FZD6",-0.0203528244471238,-0.0229051421441726,-0.0854896152612783,0.10834492864564,6.94056093949687,1.87783032931457,0.163920467592113,0.411238074279879
"SLC2A1",0.00216219993115008,-0.118412384568346,0.027053438986667,-0.14111129102644,7.23357100792311,1.87738730812009,0.164000234000448,0.411238074279879
"CBX6",-0.211057941675701,-0.212205832528862,0.067818545575097,-0.157147266930698,4.73562354931816,1.87735864727749,0.164005395834517,0.411238074279879
"SPR",0.0239420089729494,-0.0674345024384664,0.126012689953302,-0.156208016303792,5.96313802185211,1.87731013475413,0.164014133361129,0.411238074279879
"ANKRD44",-0.178535636591114,-0.336440042066779,0.252914961301654,0.491644324518666,1.29491953621236,1.87718578557634,0.164036531987226,0.411238074279879
"WDR45B",-0.0300373387148012,-0.105044297627796,0.0221975717471379,-0.129611007701517,6.70147733259409,1.87709456717804,0.164052964937606,0.411238074279879
"MAGEB17",-0.266995224165112,-0.156885969599256,0.429592016699758,0.327211102521028,1.11651767044023,1.87697161129582,0.164075118149357,0.411238074279879
"QRSL1",0.0915470724180434,0.0492841842302818,0.0970885159817385,0.195069585900092,4.71800349897295,1.87695833224947,0.164077510852425,0.411238074279879
"PDCL",-0.162875264601348,-0.10842183288924,-0.122269672281974,-0.0114646903021356,4.74449288198674,1.87660573518086,0.164141057604525,0.411256005298314
"PIGK",0.0473212450447598,0.0665586056345484,-0.0721348266551383,0.224191020393978,4.79014850591259,1.87657777985047,0.16414609696872,0.411256005298314
"FBXL19",-0.142022982598009,-0.0771107341408142,0.236563995033486,0.124725903065098,2.86633657147647,1.87556596681535,0.164328602050963,0.411488896485649
"EXOSC9",0.174191714968024,0.0283496076598908,0.0140292982406116,0.158519258755198,6.14262412402666,1.87555824598904,0.164329995518556,0.411488896485649
"CNOT10",0.190066442441197,0.150716114512349,0.0475188721222386,0.158506050685635,5.72373893791878,1.87538127146247,0.164361939619163,0.411488896485649
"MDC1",0.0698679101440751,0.0295987399705275,0.00094820257862871,-0.204326090291343,5.48861842174586,1.87538101955952,0.164361985092632,0.411488896485649
"TTC33",0.198956628990391,0.316598036239995,0.00438009437191678,0.201318077983566,3.56036966812718,1.87486308372746,0.16445551104458,0.41164607167244
"ADCK1",0.091500553970236,-0.185961809061962,0.250862854518526,-0.0887397026103218,2.33530328310625,1.87434970596721,0.164548269741785,0.411800471254459
"APRT",-0.266219883077698,-0.240392498422823,0.190069128995254,-0.231265510256754,6.86125460589421,1.87418131077401,0.164578708020211,0.411800471254459
"SPATA18",-0.138898957511439,-0.0628098134205408,0.00511625910284996,0.569600610097223,0.871718853013884,1.8738290238252,0.164642405013194,0.411811916303154
"ZNF618",-0.0294668831199001,0.119166486027226,-0.0451466456209957,-0.137592616200723,3.38367353848902,1.87381579697379,0.164644797070041,0.411811916303154
"SPAG5",-0.156755957856093,-0.1546341325213,-0.052518593368319,-0.121434882086548,6.98419307021442,1.87327322416852,0.164742952410136,0.41198046130357
"LOC100287015",-0.53943817729561,-0.249733869391173,0.291297079889124,0.319512279316639,1.13458292395768,1.87236211514349,0.164907918523952,0.412315989004144
"ACAD10",-0.157041539781953,-0.1826378041016,0.0792867341759718,-0.012670880249344,3.20955402067418,1.87211603847926,0.164952503457694,0.41235046094008
"ZBTB8A",-0.110275576517656,0.0710586921282146,-0.00951439933598497,0.402401395655248,2.64287276321345,1.87128925605368,0.165102396298723,0.412452829260594
"RPS27",0.0302889541276414,-0.055986775795942,0.00707335216018024,-0.368607384849023,11.6335896399728,1.87106395632578,0.165143267460708,0.412452829260594
"APOL1",-0.13559332567045,-0.0291265986417542,0.285118635146609,0.316299703490259,2.60241584141047,1.87092294456729,0.165168853584537,0.412452829260594
"TFIP11",-0.0441848498733295,-0.0175170104069542,-0.00130767601188619,-0.184522382002931,4.91868766261329,1.87070494082007,0.165208417943244,0.412452829260594
"SNORA27",-1.7416895332549,-2.0136016249234,-2.35365105223274,3.24692125170065,3.81424310333761,1.87062721098885,0.16522252715845,0.412452829260594
"ZRSR2",0.22075844086127,0.11573050161108,0.0186792490561425,-0.16164993495109,4.54026480508415,1.87052632648172,0.165240841229072,0.412452829260594
"SIX5",-0.272066662903426,-0.297872143185699,0.29927806920776,0.105022199170726,1.58645221021626,1.87051605047261,0.165242706805583,0.412452829260594
"MIF",-0.203944019277978,-0.311457105928103,0.164196086903712,-0.348032015215811,7.41462494966789,1.87044663644809,0.16525530928536,0.412452829260594
"RPL11",-0.122184753981973,-0.116905566930944,-0.0799036638845649,-0.297373866178638,11.2948383842922,1.86992868131692,0.165349378997735,0.412452829260594
"PNP",-0.0293952459473044,-0.0100545486675108,0.0586668100292211,-0.232926254893703,5.74958088027815,1.86978653273836,0.165375205614241,0.412452829260594
"POLR2F",0.0663169715843202,-0.0331744388307644,0.110380676637487,-0.130960292922785,4.99594560692866,1.86961496900843,0.16540638230333,0.412452829260594
"TCTN3",-0.0176402701121665,-0.086019827063506,0.0567775255279743,-0.0549749158789838,5.87396324120494,1.8695377757294,0.16542041196041,0.412452829260594
"RTCA-AS1",-0.117307122101172,-0.528637708427908,0.515944014864197,0.439868190868923,0.770171414545836,1.86921287295755,0.165479475967652,0.412452829260594
"ZFX",0.0463940726360876,0.00495681405137471,-0.155633457506808,-0.0657269581884634,5.08175256528656,1.86916198170197,0.165488729507759,0.412452829260594
"PIGA",-0.00500698401559596,0.134340131451218,-0.016597955800095,0.362829497881341,4.11294830994533,1.86908867157605,0.165502060429961,0.412452829260594
"C16orf59",-0.22442141829059,-0.302734328295756,0.221479145570893,0.0287231297162243,2.09667529164058,1.86902317395925,0.16551397166821,0.412452829260594
"UBXN1",0.239400735330319,0.142498608175115,0.0504057332395069,-0.239211982580824,7.26074229424022,1.86884916345412,0.165545621222061,0.412452829260594
"TMEM140",-0.242106007563287,-0.0337784601931124,0.132689720475915,-0.0139983319492929,3.11865260854546,1.86883636035774,0.165547950141641,0.412452829260594
"PSPC1",0.0677933420114236,-0.0240319558928794,-0.00115194155526055,-0.21909991551247,7.22827579431292,1.86832125378945,0.165641678365347,0.412600478504506
"BMP6",0.0893605726197815,0.256305861972686,0.160497261940898,0.502942144006315,1.7841975486856,1.8681550900722,0.165671925356627,0.412600478504506
"RPL27",-0.0479971020688161,-0.113438993938273,0.00889169553188651,-0.318132488610011,11.4408544347475,1.86797273876994,0.165705125747227,0.412600478504506
"SERPINB6",-0.0510414550514664,-0.0512928088024998,0.0226721878921463,-0.145449595805335,7.86084018696813,1.86759994316815,0.165773022003112,0.412600478504506
"ADA",-0.198824176058743,-0.206436634258427,0.161579017318237,-0.149901573651441,1.98697501071461,1.86740754265932,0.165808074949335,0.412600478504506
"YWHAZ",-0.0117540112403507,-0.0268280148193849,-0.0642623072720543,0.129155733167883,10.505453305712,1.86721955529557,0.16584233148092,0.412600478504506
"NFXL1",0.00872472594528784,0.0660249949759733,0.0179894615367733,0.23655305343807,4.48613115615363,1.86719471274645,0.165846859047407,0.412600478504506
"ARL6IP5",0.198223113495605,0.111555448111099,0.0267263512110496,0.159520923052299,5.30431406997099,1.86704755829711,0.16587368070883,0.412600478504506
"TNFRSF12A",-0.021693976619364,-0.168897702086767,0.195831038823867,-0.0866603157189321,6.46625412328568,1.86692425770095,0.165896158105505,0.412600478504506
"NPEPPS",0.0703386658237717,0.026193154251386,-0.0592019137834159,0.052734223633097,7.0600606699136,1.86681884842763,0.165915376523136,0.412600478504506
"RPF2",0.131122505447102,0.0389829161100161,0.0298868617367374,0.154799030141434,6.265209590875,1.86660259802556,0.165954811107425,0.41262190639133
"GLRX2",0.0712448214258794,0.162688337950243,-0.0472951017178875,0.439503351764682,5.46592738081391,1.86621653920286,0.166025236050214,0.412695751144444
"RILPL1",0.140556802512465,0.201470178912769,0.388731504688231,0.110387529778017,2.64516373624006,1.86610188097037,0.166046158145875,0.412695751144444
